sessionid,medium,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,SearchResult,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,SearchResult,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,SearchResult,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
ACF14D0317A0DEFEC0413B041BAFF0BC.twpfa47n,affiliate,5/23/20 11:24 PM,37:00.0,N,N,anonymous,Pageview,Other,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Product,60,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Product,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Checkout,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Product,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Product,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Product,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Other,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Other,8.571428571,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Checkout,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Checkout,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Checkout,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Other,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Checkout,60,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,MyAccount,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Checkout,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,OrderPlacedEvent,NULL,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,MyAccount,15,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
EBF992564141190007BBEBF372812680.twpfa34n,cpc,5/23/20 11:25 PM,30:00.0,N,Y,anonymous,Pageview,Homepage,60,N,N,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
39D8E4D94C65C2E57D56F3B8D653D8B8.twpfa118n,organic,5/23/20 11:25 PM,26:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
39D8E4D94C65C2E57D56F3B8D653D8B8.twpfa118n,organic,5/23/20 11:25 PM,26:00.0,N,N,anonymous,Pageview,BlogContent,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Checkout,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Homepage,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Other,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Product,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Category,15,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
F422731F2B83F779E8051F86750B5BAA.twpfa47n,cpc,5/23/20 11:25 PM,28:00.0,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6A5DA88E36FCEFB0A7F1BB6D6CF22A9B.twpfa116n,organic,5/23/20 11:26 PM,27:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6A5DA88E36FCEFB0A7F1BB6D6CF22A9B.twpfa116n,organic,5/23/20 11:26 PM,27:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6A5DA88E36FCEFB0A7F1BB6D6CF22A9B.twpfa116n,organic,5/23/20 11:26 PM,27:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6A5DA88E36FCEFB0A7F1BB6D6CF22A9B.twpfa116n,organic,5/23/20 11:26 PM,27:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
6A5DA88E36FCEFB0A7F1BB6D6CF22A9B.twpfa116n,organic,5/23/20 11:26 PM,27:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E28520D3194748358378537432201070.twpfa114n,organic,5/23/20 11:26 PM,26:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Product,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Other,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Other,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,60,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,OrderPlacedEvent,NULL,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,60,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,60,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Other,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,OrderPlacedEvent,NULL,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Homepage,15,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,20,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,OrderPlacedEvent,NULL,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
330B3DE20AB0D463999B613DDB2F43D7.twpfa40n,affiliate,5/23/20 11:27 PM,58:00.0,Y,Y,Member,Pageview,Checkout,30,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Homepage,240,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Homepage,20,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Homepage,20,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Homepage,240,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Homepage,720,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Homepage,30,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
6183A23B471214CC3B7A54D2E3F13633.twpfa117n,affiliates_display,5/23/20 11:27 PM,59:00.0,Y,Y,Member,Pageview,Other,30,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
